Id,SalePrice
1,202939.55009502376
2,171633.7456083957
3,207430.2759638121
4,159461.79194281617
5,284858.72676597344
6,143915.11177755575
7,294391.67492624884
8,207805.1444556141
9,133736.0668476863
10,122303.36006176623
11,124404.51036364592
12,369811.7138195998
13,140575.71464380782
14,229302.70809901386
15,154163.78191395287
16,141390.51373191836
17,149357.2046775208
18,105302.46926225559
19,155455.76610605206
20,124355.5459510457
21,324781.35752271046
22,132957.1378562905
23,239850.39979631492
24,137914.1029900952
25,149888.77203751367
26,252893.20645987737
27,134571.9059756193
28,295935.5746348071
29,201045.96157533178
30,67298.08881337197
31,63004.123282487475
32,137925.19544959415
33,188323.82519487143
34,169902.3694592613
35,281987.53551231587
36,313614.10050775675
37,142578.3558409478
38,149379.4114326485
39,127064.01410969217
40,86219.56763299959
41,143387.60281580457
42,164902.89355701616
43,143271.69995305754
44,133316.01356813163
45,143097.99993248758
46,287025.20266810927
47,261163.3701991057
48,250442.35173674265
49,104983.57148016765
50,130424.26535532776
51,176566.98713469054
52,127187.22229368277
53,104740.47833670584
54,381826.9699299342
55,124323.06395269035
56,168431.8135031098
57,185543.607445121
58,194537.67197419735
59,423724.68282567244
60,123172.68434912387
61,168946.073354359
62,93330.28872102301
63,205614.14044190414
64,132016.34124628658
65,230848.9315276487
66,304939.59939325304
67,207776.84468321616
68,206164.63601559005
69,77083.40770316769
70,232278.9186420543
71,264806.65669370163
72,124182.89291494818
73,191574.77817193765
74,147227.16602950575
75,107332.71607573128
76,94216.9314927892
77,126091.31526635795
78,123617.37886035585
79,120622.09707735492
80,111661.74916563001
81,193697.29053429473
82,166871.93961873394
83,241139.67453862593
84,126967.07691412128
85,171090.393359775
86,257389.03909890828
87,181381.61409828917
88,166967.53166317454
89,77089.70338446742
90,120613.82034015955
91,102058.34188631679
92,114049.10450335505
93,150676.63670993815
94,161339.46895720938
95,194719.70496405265
96,183074.54076856995
97,217907.15580161224
98,109219.44089101627
99,80640.05238489613
100,125464.04397865091
101,207040.21221362724
102,176786.62180917483
103,120171.06532797382
104,201829.91840272307
105,157788.60142526386
106,252237.49661386586
107,97050.98429376468
108,104450.30316492045
109,120725.78803323743
110,195226.4090415316
111,139092.9711057166
112,177534.17766617125
113,342899.54134802567
114,212871.31954505673
115,224375.87710546196
116,170001.95272841732
117,133060.29285631486
118,140503.61883723037
119,332120.06262870977
120,176549.9056597289
121,177922.628131529
122,92005.94304559713
123,139628.35630373968
124,163107.53331003152
125,174392.12649400218
126,83858.88749842302
127,138673.44713523606
128,85443.04753527675
129,148201.20564730378
130,144380.32399141527
131,226457.64689158887
132,210054.5815391533
133,151245.7718881744
134,216422.37965909753
135,173721.7300535094
136,173998.7724671969
137,147214.45479689847
138,197164.38501099148
139,236992.35437343013
140,206051.5816872116
141,111048.06038609729
142,249691.40307066558
143,139330.7785497448
144,218161.00350208292
145,131490.4992549139
146,133066.79886308286
147,104992.22204641432
148,230896.18119079366
149,162483.11953734653
150,108536.5510595454
151,133467.9058910313
152,351610.95739417645
153,195364.31226817155
154,214168.11355015138
155,111354.15142070639
156,78380.5727241925
157,110946.17408493067
158,287913.79558530636
159,243517.64095233215
160,294143.4732061326
161,155289.7741818338
162,414038.4490215379
163,238291.15501873477
164,95640.91417645155
165,148434.35715304117
166,127273.27283479944
167,186863.45531423303
168,363883.4335639762
169,193285.8463095112
170,235703.10438343225
171,128939.23358227553
172,212090.53780698605
173,217106.34772701754
174,157001.21351396677
175,183104.46982971462
176,224846.19833319532
177,212927.88538792168
178,170851.04898175475
179,480058.2408302405
180,108913.93065743889
181,180497.52656654865
182,193717.3027769831
183,120329.58858167345
184,210641.71321940992
185,124191.260023508
186,438754.4047380857
187,182547.6602575481
188,137338.7292458186
189,137342.98685942928
190,275223.7767488044
191,312665.77467125375
192,179387.7414970166
193,194873.35740321764
194,138426.20127669306
195,126839.39774494992
196,151043.26189518225
197,304142.9728640789
198,241660.65377881026
199,106555.52266698571
200,290199.99854571925
201,131060.98400162443
202,163870.05706658997
203,114618.1899018142
204,142013.38162888575
205,113291.94849219422
206,173722.9823934195
207,133509.38177142342
208,139091.55001308388
209,254744.61649106964
210,150087.90945117373
211,91768.12727748795
212,171583.14598223162
213,251930.28868501872
214,151679.81803089273
215,151349.08176603966
216,136282.40224752377
217,206134.70399151286
218,93829.51944827707
219,277743.7274310527
220,182161.96699705286
221,216889.0230083848
222,197080.18986038223
223,184591.3831856332
224,110304.31026399299
225,392793.2805868983
226,97279.5878247817
227,282424.5477531296
228,97415.56638609331
229,122784.40224459243
230,193268.57416766463
231,141106.31173487578
232,385882.1623665008
233,92529.75547461014
234,131024.52080726143
235,212960.0844711496
236,87111.79452537675
237,184576.49160760516
238,199096.99580796753
239,282620.6551238432
240,125242.12476867839
241,271192.9478584719
242,100162.6184162587
243,85446.73924837502
244,132629.51987283656
245,229937.77397065767
246,220356.17615449845
247,129345.81627016516
248,147000.5024522095
249,190483.28992530523
250,273126.350512243
251,75922.8444474009
252,267413.18842882395
253,176777.76549695028
254,152985.74085788295
255,140555.84801723668
256,228693.41023694843
257,195747.11183654433
258,214453.5321450937
259,206633.66156637348
260,98948.39195374028
261,174645.6442059024
262,296547.5950469574
263,154304.69411886367
264,127708.23202970931
265,76052.43343187532
266,178647.0652896599
267,187690.0008929529
268,174383.01716903292
269,111246.26900764075
270,148094.2927823675
271,268041.2639660353
272,226564.79590936904
273,290583.4409289357
274,150017.75965416833
275,132668.7989094439
276,198277.2593096358
277,205541.7978360505
278,115548.89842175691
279,408979.1437750076
280,204955.00723149462
281,220347.2952193424
282,179614.24259719247
283,211744.60419619395
284,232495.52895612386
285,182092.07460706044
286,164488.19595932192
287,172270.44601196417
288,104379.4200691536
289,118789.10990509471
290,149951.51074340683
291,237881.23370856754
292,131080.41749758602
293,140294.32139050105
294,234922.40963923218
295,167951.47428446487
296,148025.333085759
297,133943.98899855462
298,230293.89920931795
299,176827.6628368493
300,158644.71954664917
301,163127.10264430827
302,268992.360201657
303,221964.02494745
304,138790.76957228812
305,313079.6589857348
306,318000.6742754193
307,231502.12505344828
308,99804.5833356209
309,98329.97478688406
310,376313.5971545323
311,185694.18584865893
312,129463.20079527485
313,124432.403082784
314,313163.664572234
315,170828.02216628756
316,181310.32509536418
317,253941.2951277767
318,269008.8403755683
319,294429.5691032726
320,191023.56595619099
321,349618.7169539278
322,342163.0643448466
323,292767.95624828286
324,129103.87319889256
325,236734.02570048373
326,87166.45255792534
327,324439.93053816864
328,139053.03740326196
329,190665.95178343382
330,76440.64269913417
331,124210.88947897188
332,137149.5373591955
333,280861.5128105041
334,196159.68023972126
335,195541.65212547212
336,212544.73357937587
337,381889.9698833305
338,223349.28884073105
339,200213.14500858588
340,144381.7557326321
341,213505.46665120995
342,79298.48204896807
343,82999.33201573622
344,264311.9644107947
345,84138.80139585941
346,140474.9273190405
347,144796.8206475141
348,178568.19398577054
349,177721.39999248926
350,442018.27720152
351,287786.9490638665
352,199287.35738200764
353,89944.08937231268
354,109839.40292286736
355,145652.86614653398
356,170934.34001032254
357,166608.27321888003
358,143702.10346093547
359,128278.97438282336
360,280933.24807172036
361,152116.86580320486
362,138027.3674836537
363,197759.89714233737
364,109443.5343302066
365,196979.84229272988
366,131819.8479184033
367,167262.3687544127
368,158419.30603947846
369,144045.6792399742
370,165212.11819882752
371,177258.52291938107
372,129746.92712367534
373,123104.50924919065
374,123945.43409755363
375,206245.61430296145
376,63148.99733524345
377,141422.90547382785
378,323780.433757981
379,372946.54357428045
380,177289.89237402234
381,134212.75704253177
382,197848.27995246864
383,198146.09989648356
384,72214.75687035936
385,232988.77270225403
386,188062.7287920964
387,78836.21499394768
388,125873.88698023374
389,187561.48297485098
390,430410.8344670115
391,119791.32141755565
392,217479.7210683291
393,107754.88534983894
394,91809.8674666291
395,106769.79415201058
396,134078.80408977054
397,125523.09271437411
398,152084.6656686272
399,68384.19845924279
400,218878.3257558277
401,235247.01510278488
402,188445.6770531862
403,106664.9350943637
404,245309.2334075189
405,170225.62162914456
406,153123.17063616592
