Id,SalePrice
1,205021.99402291098
2,179175.21708950237
3,223511.64056288172
4,145763.29098046615
5,258684.5709367844
6,146996.92587692456
7,302832.31185343076
8,206011.24914023123
9,132067.7348689677
10,121772.23705093258
11,127613.28045618425
12,346448.664898938
13,143125.4400014924
14,253787.29687928935
15,158284.50853108615
16,146875.92687354193
17,147325.87417294877
18,95928.50742903205
19,156223.8795886936
20,133631.35160040553
21,330903.8918402684
22,138988.31343177278
23,233551.68943186585
24,140178.30703340913
25,153169.5927222761
26,255301.98213820704
27,134993.7436478403
28,315615.94513313635
29,212367.47672101657
30,72900.97583768012
31,91354.08642409982
32,143819.4191012836
33,193808.41574229317
34,167935.2730116167
35,279510.43357605644
36,314658.30294588994
37,143171.35372514714
38,152831.59398220264
39,118033.4141343895
40,81300.49065555494
41,153859.18342696127
42,170332.84952855186
43,144463.83820681708
44,135975.67779415325
45,143136.13248846543
46,308850.00397148734
47,245147.25749439388
48,250799.90191785584
49,108641.51636491629
50,121836.64677354372
51,176458.94448240896
52,128837.28602361871
53,108480.43754257968
54,371827.7143326895
55,125819.51196519019
56,180661.89398195298
57,199074.02635341985
58,191763.90402248644
59,424467.94053629914
60,123012.38956953067
61,162490.03304110488
62,97257.9172134197
63,203707.40024934712
64,139225.68022200814
65,226901.39147954324
66,321501.4897602492
67,192956.88187993492
68,204952.43511401603
69,81353.54481909849
70,229963.72108578816
71,277333.1100202118
72,130024.65576148445
73,187302.73131107955
74,142776.38785771962
75,109353.45900595184
76,90888.2667252979
77,120416.85205067907
78,123151.01013941506
79,116483.55777619904
80,113726.29473947345
81,197433.75447185533
82,167865.54800352434
83,241180.8374348959
84,131240.86694285544
85,167475.67759136838
86,257338.37457731253
87,174883.56246746314
88,165846.93533965418
89,82999.74265307431
90,123426.93410124788
91,107197.04008878875
92,101496.84811491158
93,156109.26410713998
94,140443.5185682578
95,206800.2676267309
96,184750.02911841936
97,213729.47071047424
98,102224.24059339306
99,83086.09866041811
100,123131.6627932545
101,209257.59521480993
102,172396.2009289561
103,119334.90293231669
104,202208.39574628137
105,170835.6902349093
106,242455.0546456037
107,99868.45963846408
108,105825.2875383356
109,115103.59718476285
110,189444.62331651567
111,136793.09508185092
112,169613.79236069182
113,369226.1279635175
114,215644.32456572133
115,248691.9260904923
116,165368.30895112455
117,136561.2752828858
118,148996.81340253126
119,339828.0484666598
120,167793.3734668593
121,173546.60446699875
122,101884.3028087042
123,140902.89530196178
124,176688.13490578052
125,177750.47664891562
126,79454.90276989414
127,131669.88692730293
128,86518.72752252273
129,148218.3888115309
130,143567.46818354604
131,220695.80207130327
132,231204.84750455155
133,153010.68358508433
134,218803.50923339423
135,176593.6041283609
136,176272.81532000753
137,142934.1812390421
138,175737.37680540324
139,233791.48297185858
140,227319.34595377266
141,107354.4385720681
142,240100.90695131777
143,146265.09075256254
144,211475.68283944027
145,126979.27440022088
146,134661.47477256908
147,110335.42698364097
148,222473.28241932392
149,148039.84479118916
150,113165.05523652461
151,126728.25531529073
152,372022.10135562037
153,191580.78694573024
154,220436.53536705778
155,118518.09761729681
156,74765.81042771366
157,111618.49159772876
158,282290.67470322724
159,246351.70715420798
160,308052.8713358925
161,163168.70047832376
162,411645.75368899776
163,221317.3052842846
164,93128.29186266428
165,149761.97992278507
166,129202.91819815294
167,186971.37112273255
168,338623.09032458876
169,194983.30575404616
170,225155.6878306638
171,133062.2822788033
172,216691.9523819447
173,223873.48418615165
174,161153.96242045626
175,181556.37437782963
176,215249.50660393908
177,215568.51743086602
178,167415.26826594112
179,476866.297865659
180,106477.40885885232
181,175773.80292866277
182,195884.00817177957
183,119358.56756686463
184,209511.84651631778
185,119772.51698899326
186,457582.7165703413
187,174998.68433681322
188,139951.64997097387
189,150817.33004086209
190,279366.1299168047
191,316762.35366438853
192,180364.3870777856
193,195597.89809715585
194,131474.4000884026
195,123265.13659436718
196,150701.63323308516
197,276392.1031999339
198,247541.43613651345
199,112072.80973088593
200,287266.62568024866
201,141703.4246467383
202,170777.63318776787
203,112762.55317132674
204,140369.55800909022
205,112235.17901386037
206,175750.75982256662
207,140308.8653622316
208,143711.00636944035
209,256246.70158606203
210,148444.68096549044
211,92181.71190923298
212,179836.90930490504
213,251509.94247578963
214,152672.36819554475
215,159680.088218992
